Gene stable ID,Zebrafish gene stable ID
ENSRNOG00000028751,ENSDARG00000055076
ENSRNOG00000028751,ENSDARG00000086017
ENSRNOG00000050329,ENSDARG00000093007
ENSRNOG00000005248,ENSDARG00000000551
ENSRNOG00000023485,ENSDARG00000089071
ENSRNOG00000027309,ENSDARG00000067824
ENSRNOG00000019935,ENSDARG00000078083
ENSRNOG00000052763,ENSDARG00000084004
ENSRNOG00000033280,ENSDARG00000100170
ENSRNOG00000023688,ENSDARG00000038918
ENSRNOG00000028711,ENSDARG00000054914
ENSRNOG00000028711,ENSDARG00000103503
ENSRNOG00000005209,ENSDARG00000041449
ENSRNOG00000018406,ENSDARG00000104300
ENSRNOG00000032877,ENSDARG00000010160
ENSRNOG00000007512,ENSDARG00000115987
ENSRNOG00000009310,ENSDARG00000015676
ENSRNOG00000036697,ENSDARG00000100097
ENSRNOG00000036697,ENSDARG00000018109
ENSRNOG00000001518,ENSDARG00000069946
ENSRNOG00000001518,ENSDARG00000099348
ENSRNOG00000001518,ENSDARG00000056018
ENSRNOG00000001518,ENSDARG00000042282
ENSRNOG00000025317,ENSDARG00000026892
ENSRNOG00000001302,ENSDARG00000033706
ENSRNOG00000009180,ENSDARG00000036952
ENSRNOG00000009180,ENSDARG00000026333
ENSRNOG00000023440,ENSDARG00000062363
ENSRNOG00000027867,ENSDARG00000088619
ENSRNOG00000049575,ENSDARG00000092067
ENSRNOG00000004912,ENSDARG00000006314
ENSRNOG00000054979,ENSDARG00000051890
ENSRNOG00000016827,ENSDARG00000027065
ENSRNOG00000016827,ENSDARG00000091061
ENSRNOG00000005301,ENSDARG00000014004
ENSRNOG00000004678,ENSDARG00000105598
ENSRNOG00000004678,ENSDARG00000095082
ENSRNOG00000005890,ENSDARG00000087421
ENSRNOG00000005890,ENSDARG00000074242
ENSRNOG00000053680,ENSDARG00000088238
ENSRNOG00000053680,ENSDARG00000090895
ENSRNOG00000014890,ENSDARG00000076334
ENSRNOG00000002768,ENSDARG00000038089
ENSRNOG00000016628,ENSDARG00000058732
ENSRNOG00000046698,ENSDARG00000040650
ENSRNOG00000016288,ENSDARG00000012927
ENSRNOG00000015977,ENSDARG00000104530
ENSRNOG00000015977,ENSDARG00000103388
ENSRNOG00000002997,ENSDARG00000113474
ENSRNOG00000002997,ENSDARG00000074231
ENSRNOG00000048861,ENSDARG00000092360
ENSRNOG00000047628,ENSDARG00000026489
ENSRNOG00000011774,ENSDARG00000071558
ENSRNOG00000000390,ENSDARG00000062019
ENSRNOG00000013922,ENSDARG00000075818
ENSRNOG00000013922,ENSDARG00000116593
ENSRNOG00000020391,ENSDARG00000059075
ENSRNOG00000038372,ENSDARG00000007526
ENSRNOG00000058006,ENSDARG00000109715
ENSRNOG00000058006,ENSDARG00000034423
ENSRNOG00000001577,ENSDARG00000059280
ENSRNOG00000009538,ENSDARG00000038834
ENSRNOG00000020675,ENSDARG00000074703
ENSRNOG00000043386,ENSDARG00000003373
ENSRNOG00000013802,ENSDARG00000038731
ENSRNOG00000013802,ENSDARG00000015915
ENSRNOG00000001890,ENSDARG00000094470
ENSRNOG00000001890,ENSDARG00000075923
ENSRNOG00000037765,ENSDARG00000014976
ENSRNOG00000015911,ENSDARG00000006921
ENSRNOG00000001432,ENSDARG00000032933
ENSRNOG00000053210,ENSDARG00000009754
ENSRNOG00000047110,ENSDARG00000013438
ENSRNOG00000001886,ENSDARG00000035564
ENSRNOG00000003177,ENSDARG00000012932
ENSRNOG00000022066,ENSDARG00000009839
ENSRNOG00000022066,ENSDARG00000074921
ENSRNOG00000001754,ENSDARG00000079659
ENSRNOG00000001456,ENSDARG00000099972
ENSRNOG00000032178,ENSDARG00000093022
ENSRNOG00000008733,ENSDARG00000089663
ENSRNOG00000003276,ENSDARG00000036863
ENSRNOG00000005299,ENSDARG00000098936
ENSRNOG00000000952,ENSDARG00000035735
ENSRNOG00000010188,ENSDARG00000061885
ENSRNOG00000013393,ENSDARG00000101061
ENSRNOG00000061457,ENSDARG00000001817
ENSRNOG00000061457,ENSDARG00000035697
ENSRNOG00000061457,ENSDARG00000058949
ENSRNOG00000031827,ENSDARG00000012848
ENSRNOG00000010673,ENSDARG00000059887
ENSRNOG00000010252,ENSDARG00000052113
ENSRNOG00000029658,ENSDARG00000113458
ENSRNOG00000029658,ENSDARG00000099465
ENSRNOG00000040749,ENSDARG00000084912
ENSRNOG00000040749,ENSDARG00000105205
ENSRNOG00000057048,ENSDARG00000088322
ENSRNOG00000016348,ENSDARG00000069630
ENSRNOG00000059833,ENSDARG00000104420
ENSRNOG00000019744,ENSDARG00000101530
ENSRNOG00000016818,ENSDARG00000004782
ENSRNOG00000006625,ENSDARG00000057414
ENSRNOG00000031852,ENSDARG00000103069
ENSRNOG00000019417,ENSDARG00000069926
ENSRNOG00000019417,ENSDARG00000019747
ENSRNOG00000016620,ENSDARG00000104342
ENSRNOG00000049025,ENSDARG00000019778
ENSRNOG00000012747,ENSDARG00000074644
ENSRNOG00000016256,ENSDARG00000078313
ENSRNOG00000016256,ENSDARG00000077410
ENSRNOG00000057134,ENSDARG00000081937
ENSRNOG00000008944,ENSDARG00000056648
ENSRNOG00000029510,ENSDARG00000075821
ENSRNOG00000029510,ENSDARG00000017211
ENSRNOG00000047620,ENSDARG00000036943
ENSRNOG00000001064,ENSDARG00000099080
ENSRNOG00000014252,ENSDARG00000005468
ENSRNOG00000001412,ENSDARG00000100737
ENSRNOG00000001412,ENSDARG00000055163
ENSRNOG00000023433,ENSDARG00000103589
ENSRNOG00000011873,ENSDARG00000002670
ENSRNOG00000032929,ENSDARG00000099194
ENSRNOG00000050531,ENSDARG00000001721
ENSRNOG00000031474,ENSDARG00000030602
ENSRNOG00000024636,ENSDARG00000068701
ENSRNOG00000019559,ENSDARG00000070795
ENSRNOG00000021355,ENSDARG00000056499
ENSRNOG00000008746,ENSDARG00000044628
ENSRNOG00000010258,ENSDARG00000070617
ENSRNOG00000036625,ENSDARG00000090552
ENSRNOG00000036625,ENSDARG00000092593
ENSRNOG00000036625,ENSDARG00000093512
ENSRNOG00000036625,ENSDARG00000028659
ENSRNOG00000036625,ENSDARG00000094643
ENSRNOG00000036625,ENSDARG00000116378
ENSRNOG00000036625,ENSDARG00000054898
ENSRNOG00000036625,ENSDARG00000094854
ENSRNOG00000036625,ENSDARG00000043802
ENSRNOG00000036625,ENSDARG00000043796
ENSRNOG00000036625,ENSDARG00000007018
ENSRNOG00000036625,ENSDARG00000092204
ENSRNOG00000036625,ENSDARG00000095695
ENSRNOG00000036625,ENSDARG00000105674
ENSRNOG00000036625,ENSDARG00000093546
ENSRNOG00000036625,ENSDARG00000097527
ENSRNOG00000036625,ENSDARG00000043798
ENSRNOG00000036625,ENSDARG00000091970
ENSRNOG00000036625,ENSDARG00000014024
ENSRNOG00000036625,ENSDARG00000053563
ENSRNOG00000036625,ENSDARG00000094809
ENSRNOG00000036625,ENSDARG00000020548
ENSRNOG00000036625,ENSDARG00000098387
ENSRNOG00000036625,ENSDARG00000026616
ENSRNOG00000023238,ENSDARG00000113111
ENSRNOG00000057855,ENSDARG00000055705
ENSRNOG00000048544,ENSDARG00000099175
ENSRNOG00000048544,ENSDARG00000030479
ENSRNOG00000008638,ENSDARG00000044365
ENSRNOG00000018804,ENSDARG00000061752
ENSRNOG00000003980,ENSDARG00000044567
ENSRNOG00000053282,ENSDARG00000015128
ENSRNOG00000014425,ENSDARG00000019230
ENSRNOG00000004524,ENSDARG00000004460
ENSRNOG00000024560,ENSDARG00000017454
ENSRNOG00000027787,ENSDARG00000009942
ENSRNOG00000016547,ENSDARG00000077385
ENSRNOG00000018931,ENSDARG00000033259
ENSRNOG00000025372,ENSDARG00000005095
ENSRNOG00000025372,ENSDARG00000068981
ENSRNOG00000006870,ENSDARG00000004939
ENSRNOG00000006870,ENSDARG00000014159
ENSRNOG00000012727,ENSDARG00000027523
ENSRNOG00000012727,ENSDARG00000079469
ENSRNOG00000008298,ENSDARG00000078675
ENSRNOG00000039776,ENSDARG00000014582
ENSRNOG00000006608,ENSDARG00000078773
ENSRNOG00000012121,ENSDARG00000024026
ENSRNOG00000026186,ENSDARG00000099479
ENSRNOG00000013695,ENSDARG00000015427
ENSRNOG00000018131,ENSDARG00000042807
ENSRNOG00000015751,ENSDARG00000053530
ENSRNOG00000049456,ENSDARG00000075909
ENSRNOG00000049456,ENSDARG00000059850
ENSRNOG00000025587,ENSDARG00000036855
ENSRNOG00000025587,ENSDARG00000076657
ENSRNOG00000016734,ENSDARG00000078052
ENSRNOG00000016734,ENSDARG00000076299
ENSRNOG00000019544,ENSDARG00000028086
ENSRNOG00000019544,ENSDARG00000044038
ENSRNOG00000004639,ENSDARG00000028058
ENSRNOG00000015614,ENSDARG00000079860
ENSRNOG00000018371,ENSDARG00000104801
ENSRNOG00000001295,ENSDARG00000057598
ENSRNOG00000053764,ENSDARG00000081926
ENSRNOG00000039388,ENSDARG00000088343
ENSRNOG00000039388,ENSDARG00000099812
ENSRNOG00000003736,ENSDARG00000031678
ENSRNOG00000050780,ENSDARG00000044809
ENSRNOG00000031779,ENSDARG00000016771
ENSRNOG00000001633,ENSDARG00000003641
ENSRNOG00000007837,ENSDARG00000042122
ENSRNOG00000007837,ENSDARG00000058229
ENSRNOG00000045961,ENSDARG00000079815
ENSRNOG00000013790,ENSDARG00000101379
ENSRNOG00000012684,ENSDARG00000046081
ENSRNOG00000008604,ENSDARG00000087640
ENSRNOG00000031420,ENSDARG00000059931
ENSRNOG00000031420,ENSDARG00000062997
ENSRNOG00000054011,ENSDARG00000062192
ENSRNOG00000009264,ENSDARG00000076014
ENSRNOG00000009264,ENSDARG00000009941
ENSRNOG00000009264,ENSDARG00000031930
ENSRNOG00000052869,ENSDARG00000058940
ENSRNOG00000017029,ENSDARG00000103529
ENSRNOG00000017029,ENSDARG00000071031
ENSRNOG00000016474,ENSDARG00000034753
ENSRNOG00000016474,ENSDARG00000053559
ENSRNOG00000012213,ENSDARG00000042881
ENSRNOG00000048449,ENSDARG00000056767
ENSRNOG00000048449,ENSDARG00000045070
ENSRNOG00000037432,ENSDARG00000042727
ENSRNOG00000011377,ENSDARG00000078509
ENSRNOG00000011377,ENSDARG00000089873
ENSRNOG00000059469,ENSDARG00000094992
ENSRNOG00000007705,ENSDARG00000105022
ENSRNOG00000007705,ENSDARG00000090815
ENSRNOG00000015560,ENSDARG00000059059
ENSRNOG00000030800,ENSDARG00000075158
ENSRNOG00000046883,ENSDARG00000071679
ENSRNOG00000003998,ENSDARG00000074156
ENSRNOG00000031930,ENSDARG00000003219
ENSRNOG00000031930,ENSDARG00000010255
ENSRNOG00000027742,ENSDARG00000074033
ENSRNOG00000009920,ENSDARG00000068992
ENSRNOG00000009920,ENSDARG00000037403
ENSRNOG00000002137,ENSDARG00000022730
ENSRNOG00000014656,ENSDARG00000095273
ENSRNOG00000046207,ENSDARG00000099441
ENSRNOG00000009199,ENSDARG00000052124
ENSRNOG00000012346,ENSDARG00000093374
ENSRNOG00000004730,ENSDARG00000098240
ENSRNOG00000055650,ENSDARG00000036816
ENSRNOG00000055650,ENSDARG00000019658
ENSRNOG00000027087,ENSDARG00000109974
ENSRNOG00000007241,ENSDARG00000051800
ENSRNOG00000014916,ENSDARG00000003751
ENSRNOG00000002248,ENSDARG00000040001
ENSRNOG00000050493,ENSDARG00000042993
ENSRNOG00000011463,ENSDARG00000031511
ENSRNOG00000016870,ENSDARG00000099084
ENSRNOG00000050547,ENSDARG00000104470
ENSRNOG00000007069,ENSDARG00000053518
ENSRNOG00000014347,ENSDARG00000028173
ENSRNOG00000014347,ENSDARG00000052330
ENSRNOG00000030667,ENSDARG00000001888
ENSRNOG00000005378,ENSDARG00000016364
ENSRNOG00000005378,ENSDARG00000071416
ENSRNOG00000005378,ENSDARG00000092481
ENSRNOG00000005378,ENSDARG00000116003
ENSRNOG00000005378,ENSDARG00000092948
ENSRNOG00000005378,ENSDARG00000056654
ENSRNOG00000002289,ENSDARG00000103929
ENSRNOG00000002289,ENSDARG00000040910
ENSRNOG00000008010,ENSDARG00000054030
ENSRNOG00000008010,ENSDARG00000013057
ENSRNOG00000024625,ENSDARG00000097591
ENSRNOG00000004212,ENSDARG00000058020
ENSRNOG00000029115,ENSDARG00000006691
ENSRNOG00000030281,ENSDARG00000057498
ENSRNOG00000030281,ENSDARG00000010097
ENSRNOG00000054371,ENSDARG00000004561
ENSRNOG00000018255,ENSDARG00000018973
ENSRNOG00000022326,ENSDARG00000101377
ENSRNOG00000000607,ENSDARG00000034427
ENSRNOG00000032990,ENSDARG00000089404
ENSRNOG00000009296,ENSDARG00000003827
ENSRNOG00000009296,ENSDARG00000029569
ENSRNOG00000005538,ENSDARG00000060150
ENSRNOG00000005538,ENSDARG00000005134
ENSRNOG00000019097,ENSDARG00000063051
ENSRNOG00000000133,ENSDARG00000110357
ENSRNOG00000055962,ENSDARG00000017884
ENSRNOG00000055962,ENSDARG00000002945
ENSRNOG00000016087,ENSDARG00000003693
ENSRNOG00000011398,ENSDARG00000008480
ENSRNOG00000057589,ENSDARG00000040635
ENSRNOG00000014270,ENSDARG00000012747
ENSRNOG00000005341,ENSDARG00000036833
ENSRNOG00000007701,ENSDARG00000015394
ENSRNOG00000019476,ENSDARG00000062123
ENSRNOG00000027213,ENSDARG00000075813
ENSRNOG00000023480,ENSDARG00000090976
ENSRNOG00000008155,ENSDARG00000006567
ENSRNOG00000043204,ENSDARG00000036038
ENSRNOG00000001827,ENSDARG00000068726
ENSRNOG00000017213,ENSDARG00000102546
ENSRNOG00000047790,ENSDARG00000011727
ENSRNOG00000028103,ENSDARG00000018124
ENSRNOG00000020274,ENSDARG00000018325
ENSRNOG00000009912,ENSDARG00000004378
ENSRNOG00000005736,ENSDARG00000057912
ENSRNOG00000012982,ENSDARG00000037276
ENSRNOG00000026150,ENSDARG00000019706
ENSRNOG00000014004,ENSDARG00000077559
ENSRNOG00000014004,ENSDARG00000101118
ENSRNOG00000007271,ENSDARG00000013491
ENSRNOG00000033010,ENSDARG00000054934
ENSRNOG00000033010,ENSDARG00000044544
ENSRNOG00000033010,ENSDARG00000004167
ENSRNOG00000033010,ENSDARG00000035257
ENSRNOG00000033010,ENSDARG00000099728
ENSRNOG00000020871,ENSDARG00000099137
ENSRNOG00000016252,ENSDARG00000059689
ENSRNOG00000042320,ENSDARG00000070214
ENSRNOG00000029211,ENSDARG00000086481
ENSRNOG00000046946,ENSDARG00000010075
ENSRNOG00000046946,ENSDARG00000068874
ENSRNOG00000036700,ENSDARG00000059574
ENSRNOG00000036700,ENSDARG00000074396
ENSRNOG00000019609,ENSDARG00000077994
ENSRNOG00000005270,ENSDARG00000013438
ENSRNOG00000001117,ENSDARG00000007443
ENSRNOG00000008932,ENSDARG00000034773
ENSRNOG00000019727,ENSDARG00000043360
ENSRNOG00000014314,ENSDARG00000059361
ENSRNOG00000053675,ENSDARG00000058733
ENSRNOG00000053675,ENSDARG00000058815
ENSRNOG00000022921,ENSDARG00000056986
ENSRNOG00000049198,ENSDARG00000068941
ENSRNOG00000004688,ENSDARG00000052182
ENSRNOG00000038976,ENSDARG00000040048
ENSRNOG00000059425,ENSDARG00000080129
ENSRNOG00000014037,ENSDARG00000011493
ENSRNOG00000047630,ENSDARG00000013438
ENSRNOG00000002343,ENSDARG00000026871
ENSRNOG00000053196,ENSDARG00000026109
ENSRNOG00000053196,ENSDARG00000026907
ENSRNOG00000028586,ENSDARG00000058372
ENSRNOG00000011782,ENSDARG00000041068
ENSRNOG00000011782,ENSDARG00000005840
ENSRNOG00000052204,ENSDARG00000069339
ENSRNOG00000029146,ENSDARG00000054292
ENSRNOG00000051448,ENSDARG00000028106
ENSRNOG00000055371,ENSDARG00000111942
ENSRNOG00000055371,ENSDARG00000092624
ENSRNOG00000009577,ENSDARG00000041776
ENSRNOG00000050893,ENSDARG00000051890
ENSRNOG00000005668,ENSDARG00000058041
ENSRNOG00000022143,ENSDARG00000009844
ENSRNOG00000022143,ENSDARG00000089245
ENSRNOG00000056374,ENSDARG00000110710
ENSRNOG00000056374,ENSDARG00000057707
ENSRNOG00000053344,ENSDARG00000112048
ENSRNOG00000053344,ENSDARG00000110373
ENSRNOG00000053344,ENSDARG00000115686
ENSRNOG00000053344,ENSDARG00000116396
ENSRNOG00000053344,ENSDARG00000114789
ENSRNOG00000053344,ENSDARG00000110144
ENSRNOG00000053344,ENSDARG00000112905
ENSRNOG00000053344,ENSDARG00000113652
ENSRNOG00000053344,ENSDARG00000098633
ENSRNOG00000053344,ENSDARG00000100147
ENSRNOG00000053344,ENSDARG00000111421
ENSRNOG00000053344,ENSDARG00000117183
ENSRNOG00000053344,ENSDARG00000110101
ENSRNOG00000053344,ENSDARG00000114930
ENSRNOG00000053344,ENSDARG00000084431
ENSRNOG00000053344,ENSDARG00000113051
ENSRNOG00000053344,ENSDARG00000100079
ENSRNOG00000053344,ENSDARG00000103968
ENSRNOG00000024230,ENSDARG00000088709
ENSRNOG00000018006,ENSDARG00000063614
ENSRNOG00000018109,ENSDARG00000022995
ENSRNOG00000037299,ENSDARG00000059811
ENSRNOG00000015593,ENSDARG00000062204
ENSRNOG00000007114,ENSDARG00000013966
ENSRNOG00000007114,ENSDARG00000019398
ENSRNOG00000046734,ENSDARG00000100087
ENSRNOG00000046734,ENSDARG00000099365
ENSRNOG00000024082,ENSDARG00000061576
ENSRNOG00000042253,ENSDARG00000022944
ENSRNOG00000026592,ENSDARG00000069833
ENSRNOG00000026994,ENSDARG00000079651
ENSRNOG00000043143,ENSDARG00000042840
ENSRNOG00000018911,ENSDARG00000001953
ENSRNOG00000007441,ENSDARG00000003576
ENSRNOG00000034180,ENSDARG00000034291
ENSRNOG00000002044,ENSDARG00000075033
ENSRNOG00000001178,ENSDARG00000025220
ENSRNOG00000055531,ENSDARG00000071062
ENSRNOG00000055531,ENSDARG00000104040
ENSRNOG00000055531,ENSDARG00000114424
ENSRNOG00000046005,ENSDARG00000033662
ENSRNOG00000046005,ENSDARG00000030265
ENSRNOG00000011748,ENSDARG00000055589
ENSRNOG00000011748,ENSDARG00000036773
ENSRNOG00000011748,ENSDARG00000037425
ENSRNOG00000016422,ENSDARG00000030251
ENSRNOG00000006364,ENSDARG00000008785
ENSRNOG00000053075,ENSDARG00000046150
ENSRNOG00000053075,ENSDARG00000076701
ENSRNOG00000047005,ENSDARG00000012390
ENSRNOG00000047005,ENSDARG00000023587
ENSRNOG00000006860,ENSDARG00000017565
ENSRNOG00000019794,ENSDARG00000094793
ENSRNOG00000013707,ENSDARG00000062837
ENSRNOG00000016322,ENSDARG00000101387
ENSRNOG00000002041,ENSDARG00000074335
ENSRNOG00000056768,ENSDARG00000078111
ENSRNOG00000011250,ENSDARG00000086998
ENSRNOG00000037275,ENSDARG00000077396
ENSRNOG00000022718,ENSDARG00000019230
ENSRNOG00000060367,ENSDARG00000103691
ENSRNOG00000060367,ENSDARG00000077237
ENSRNOG00000009814,ENSDARG00000057108
ENSRNOG00000016596,ENSDARG00000004754
ENSRNOG00000016596,ENSDARG00000018989
ENSRNOG00000026662,ENSDARG00000021141
ENSRNOG00000004793,ENSDARG00000058861
ENSRNOG00000013793,ENSDARG00000058318
ENSRNOG00000047131,ENSDARG00000098742
ENSRNOG00000004498,ENSDARG00000010728
ENSRNOG00000017329,ENSDARG00000075346
ENSRNOG00000021018,ENSDARG00000040135
ENSRNOG00000021018,ENSDARG00000068428
ENSRNOG00000008704,ENSDARG00000028793
ENSRNOG00000038370,ENSDARG00000069293
ENSRNOG00000031431,ENSDARG00000043137
ENSRNOG00000012283,ENSDARG00000055559
ENSRNOG00000022234,ENSDARG00000019222
ENSRNOG00000049743,ENSDARG00000042533
ENSRNOG00000049743,ENSDARG00000088116
ENSRNOG00000049743,ENSDARG00000029473
ENSRNOG00000011071,ENSDARG00000071017
ENSRNOG00000006986,ENSDARG00000102608
ENSRNOG00000002563,ENSDARG00000025972
ENSRNOG00000038308,ENSDARG00000093007
ENSRNOG00000055603,ENSDARG00000080351
ENSRNOG00000010158,ENSDARG00000058212
ENSRNOG00000027692,ENSDARG00000037980
ENSRNOG00000049892,ENSDARG00000046024
ENSRNOG00000010262,ENSDARG00000075454
ENSRNOG00000007206,ENSDARG00000026086
ENSRNOG00000055307,ENSDARG00000078401
ENSRNOG00000014318,ENSDARG00000091961
ENSRNOG00000014318,ENSDARG00000093738
ENSRNOG00000027030,ENSDARG00000015263
ENSRNOG00000027030,ENSDARG00000069027
ENSRNOG00000060544,ENSDARG00000057093
ENSRNOG00000060544,ENSDARG00000003098
ENSRNOG00000047309,ENSDARG00000100331
ENSRNOG00000024120,ENSDARG00000090071
ENSRNOG00000016526,ENSDARG00000062750
ENSRNOG00000054900,ENSDARG00000038612
ENSRNOG00000047785,ENSDARG00000096255
ENSRNOG00000047785,ENSDARG00000096340
ENSRNOG00000047785,ENSDARG00000096259
ENSRNOG00000026753,ENSDARG00000101913
ENSRNOG00000012162,ENSDARG00000040265
ENSRNOG00000012162,ENSDARG00000035562
ENSRNOG00000056246,ENSDARG00000062812
ENSRNOG00000056246,ENSDARG00000040705
ENSRNOG00000016283,ENSDARG00000045705
ENSRNOG00000038881,ENSDARG00000012729
ENSRNOG00000033245,ENSDARG00000097105
ENSRNOG00000033245,ENSDARG00000041685
ENSRNOG00000033245,ENSDARG00000078757
ENSRNOG00000033245,ENSDARG00000056314
ENSRNOG00000033245,ENSDARG00000041645
ENSRNOG00000033245,ENSDARG00000093199
ENSRNOG00000033245,ENSDARG00000115205
ENSRNOG00000033245,ENSDARG00000116005
ENSRNOG00000033245,ENSDARG00000115817
ENSRNOG00000033245,ENSDARG00000008835
ENSRNOG00000033245,ENSDARG00000078183
ENSRNOG00000033245,ENSDARG00000074764
ENSRNOG00000033245,ENSDARG00000100979
ENSRNOG00000033245,ENSDARG00000075737
ENSRNOG00000019968,ENSDARG00000060729
ENSRNOG00000019968,ENSDARG00000090512
ENSRNOG00000003195,ENSDARG00000100166
ENSRNOG00000003195,ENSDARG00000046107
ENSRNOG00000013378,ENSDARG00000057983
ENSRNOG00000009522,ENSDARG00000028725
ENSRNOG00000052791,ENSDARG00000083760
ENSRNOG00000052791,ENSDARG00000103474
ENSRNOG00000060451,ENSDARG00000096255
ENSRNOG00000060451,ENSDARG00000096340
ENSRNOG00000060451,ENSDARG00000096259
ENSRNOG00000014128,ENSDARG00000062834
ENSRNOG00000017979,ENSDARG00000007130
ENSRNOG00000012573,ENSDARG00000092376
ENSRNOG00000012573,ENSDARG00000059340
ENSRNOG00000012573,ENSDARG00000076070
ENSRNOG00000054136,ENSDARG00000044011
ENSRNOG00000058790,ENSDARG00000030804
ENSRNOG00000021602,ENSDARG00000002406
ENSRNOG00000017210,ENSDARG00000078856
ENSRNOG00000040595,ENSDARG00000080924
ENSRNOG00000040595,ENSDARG00000083254
ENSRNOG00000061441,ENSDARG00000005791
ENSRNOG00000055344,ENSDARG00000101323
ENSRNOG00000001374,ENSDARG00000093985
ENSRNOG00000019484,ENSDARG00000018534
ENSRNOG00000004628,ENSDARG00000007867
ENSRNOG00000003018,ENSDARG00000021480
ENSRNOG00000003018,ENSDARG00000005716
ENSRNOG00000010064,ENSDARG00000058953
ENSRNOG00000015030,ENSDARG00000023443
ENSRNOG00000015030,ENSDARG00000063309
ENSRNOG00000023953,ENSDARG00000117133
ENSRNOG00000032461,ENSDARG00000055279
ENSRNOG00000032461,ENSDARG00000034941
ENSRNOG00000016067,ENSDARG00000102674
ENSRNOG00000009470,ENSDARG00000112527
ENSRNOG00000009470,ENSDARG00000098374
ENSRNOG00000004709,ENSDARG00000043553
ENSRNOG00000024743,ENSDARG00000056079
ENSRNOG00000019439,ENSDARG00000056127
ENSRNOG00000000257,ENSDARG00000098226
ENSRNOG00000007649,ENSDARG00000113332
ENSRNOG00000007649,ENSDARG00000032238
ENSRNOG00000007649,ENSDARG00000100145
ENSRNOG00000007649,ENSDARG00000069937
ENSRNOG00000007649,ENSDARG00000103054
ENSRNOG00000002051,ENSDARG00000025011
ENSRNOG00000013806,ENSDARG00000078986
ENSRNOG00000054272,ENSDARG00000057660
ENSRNOG00000016877,ENSDARG00000062462
ENSRNOG00000016877,ENSDARG00000063144
ENSRNOG00000054497,ENSDARG00000068192
ENSRNOG00000028058,ENSDARG00000035400
ENSRNOG00000013727,ENSDARG00000071694
ENSRNOG00000050072,ENSDARG00000035546
ENSRNOG00000021890,ENSDARG00000016080
ENSRNOG00000026514,ENSDARG00000087191
ENSRNOG00000019328,ENSDARG00000001873
ENSRNOG00000033556,ENSDARG00000074245
ENSRNOG00000013304,ENSDARG00000057429
ENSRNOG00000001303,ENSDARG00000006719
ENSRNOG00000001303,ENSDARG00000042232
ENSRNOG00000015495,ENSDARG00000073743
ENSRNOG00000007956,ENSDARG00000057699
ENSRNOG00000038286,ENSDARG00000100887
ENSRNOG00000037230,ENSDARG00000038835
ENSRNOG00000009713,ENSDARG00000069313
ENSRNOG00000009499,ENSDARG00000004851
ENSRNOG00000002159,ENSDARG00000006491
ENSRNOG00000002159,ENSDARG00000016048
ENSRNOG00000004302,ENSDARG00000020143
ENSRNOG00000057622,ENSDARG00000054096
ENSRNOG00000059890,ENSDARG00000052656
ENSRNOG00000059890,ENSDARG00000074732
ENSRNOG00000059890,ENSDARG00000088023
ENSRNOG00000059890,ENSDARG00000090945
ENSRNOG00000004623,ENSDARG00000052121
ENSRNOG00000061901,ENSDARG00000116745
ENSRNOG00000061901,ENSDARG00000081943
ENSRNOG00000061901,ENSDARG00000113571
ENSRNOG00000061901,ENSDARG00000084991
ENSRNOG00000056310,ENSDARG00000010516
ENSRNOG00000027623,ENSDARG00000052244
ENSRNOG00000022707,ENSDARG00000017299
ENSRNOG00000022707,ENSDARG00000002311
ENSRNOG00000022707,ENSDARG00000109259
ENSRNOG00000022707,ENSDARG00000101481
ENSRNOG00000022707,ENSDARG00000091906
ENSRNOG00000022707,ENSDARG00000055893
ENSRNOG00000056199,ENSDARG00000081648
ENSRNOG00000030410,ENSDARG00000110710
ENSRNOG00000030410,ENSDARG00000057707
ENSRNOG00000033593,ENSDARG00000069298
ENSRNOG00000013741,ENSDARG00000099749
ENSRNOG00000013741,ENSDARG00000038473
ENSRNOG00000056954,ENSDARG00000099563
ENSRNOG00000056954,ENSDARG00000078618
ENSRNOG00000057989,ENSDARG00000079034
ENSRNOG00000013973,ENSDARG00000069439
