Gene stable ID,Mouse gene stable ID
ENSDARG00000063682,ENSMUSG00000034295
ENSDARG00000101641,ENSMUSG00000009292
ENSDARG00000062531,ENSMUSG00000024163
ENSDARG00000036894,ENSMUSG00000028029
ENSDARG00000020086,ENSMUSG00000020032
ENSDARG00000030781,ENSMUSG00000029545
ENSDARG00000075949,ENSMUSG00000002688
ENSDARG00000070560,ENSMUSG00000039485
ENSDARG00000070560,ENSMUSG00000074671
ENSDARG00000070560,ENSMUSG00000047514
ENSDARG00000070560,ENSMUSG00000082229
ENSDARG00000070560,ENSMUSG00000038984
ENSDARG00000070560,ENSMUSG00000041096
ENSDARG00000070560,ENSMUSG00000055733
ENSDARG00000070560,ENSMUSG00000055430
ENSDARG00000062418,ENSMUSG00000027394
ENSDARG00000052734,ENSMUSG00000021670
ENSDARG00000028894,ENSMUSG00000027569
ENSDARG00000069677,ENSMUSG00000032606
ENSDARG00000020279,ENSMUSG00000073791
ENSDARG00000031548,ENSMUSG00000005958
ENSDARG00000013522,ENSMUSG00000027513
ENSDARG00000055966,ENSMUSG00000026031
ENSDARG00000011571,ENSMUSG00000059588
ENSDARG00000006487,ENSMUSG00000032249
ENSDARG00000009864,ENSMUSG00000029389
ENSDARG00000079973,ENSMUSG00000020280
ENSDARG00000061732,ENSMUSG00000026014
ENSDARG00000015356,ENSMUSG00000070000
ENSDARG00000020548,ENSMUSG00000024680
ENSDARG00000020548,ENSMUSG00000024681
ENSDARG00000020548,ENSMUSG00000099398
ENSDARG00000020548,ENSMUSG00000024729
ENSDARG00000020548,ENSMUSG00000067571
ENSDARG00000020548,ENSMUSG00000054523
ENSDARG00000020548,ENSMUSG00000057240
ENSDARG00000020548,ENSMUSG00000094584
ENSDARG00000020548,ENSMUSG00000024728
ENSDARG00000020548,ENSMUSG00000024679
ENSDARG00000020548,ENSMUSG00000024677
ENSDARG00000020548,ENSMUSG00000079419
ENSDARG00000020548,ENSMUSG00000024673
ENSDARG00000020548,ENSMUSG00000024672
ENSDARG00000020548,ENSMUSG00000024731
ENSDARG00000043557,ENSMUSG00000045404
ENSDARG00000021866,ENSMUSG00000006313
ENSDARG00000095590,ENSMUSG00000026295
ENSDARG00000037066,ENSMUSG00000057554
ENSDARG00000070340,ENSMUSG00000022485
ENSDARG00000008540,ENSMUSG00000061517
ENSDARG00000101277,ENSMUSG00000017421
ENSDARG00000088601,ENSMUSG00000074004
ENSDARG00000056725,ENSMUSG00000015217
ENSDARG00000093003,ENSMUSG00000024866
ENSDARG00000061885,ENSMUSG00000038331
ENSDARG00000070353,ENSMUSG00000001655
ENSDARG00000062217,ENSMUSG00000026824
ENSDARG00000043085,ENSMUSG00000025701
ENSDARG00000058939,ENSMUSG00000041372
ENSDARG00000078770,ENSMUSG00000031985
ENSDARG00000069603,ENSMUSG00000017291
ENSDARG00000018967,ENSMUSG00000024462
ENSDARG00000077495,ENSMUSG00000032290
ENSDARG00000013397,ENSMUSG00000011958
ENSDARG00000004302,ENSMUSG00000039838
ENSDARG00000087985,ENSMUSG00000037855
ENSDARG00000071013,ENSMUSG00000026960
ENSDARG00000098247,ENSMUSG00000030610
ENSDARG00000078102,ENSMUSG00000037126
ENSDARG00000069013,ENSMUSG00000025289
ENSDARG00000075021,ENSMUSG00000038014
ENSDARG00000102048,ENSMUSG00000037636
ENSDARG00000033655,ENSMUSG00000028832
ENSDARG00000031678,ENSMUSG00000026042
ENSDARG00000045574,ENSMUSG00000030263
ENSDARG00000007786,ENSMUSG00000050043
ENSDARG00000006691,ENSMUSG00000038900
ENSDARG00000002635,ENSMUSG00000019856
ENSDARG00000011545,ENSMUSG00000060216
ENSDARG00000076448,ENSMUSG00000038224
ENSDARG00000092556,ENSMUSG00000030811
ENSDARG00000013475,ENSMUSG00000007739
ENSDARG00000011157,ENSMUSG00000004568
ENSDARG00000099031,ENSMUSG00000046480
ENSDARG00000074389,ENSMUSG00000040125
ENSDARG00000017230,ENSMUSG00000020271
ENSDARG00000034907,ENSMUSG00000037348
ENSDARG00000087359,ENSMUSG00000024164
ENSDARG00000078989,ENSMUSG00000038763
ENSDARG00000014059,ENSMUSG00000041378
ENSDARG00000069632,ENSMUSG00000030208
ENSDARG00000058369,ENSMUSG00000057706
ENSDARG00000067601,ENSMUSG00000027255
ENSDARG00000070433,ENSMUSG00000034216
ENSDARG00000102144,ENSMUSG00000030960
ENSDARG00000039325,ENSMUSG00000038400
ENSDARG00000043569,ENSMUSG00000027900
ENSDARG00000056949,ENSMUSG00000024798
ENSDARG00000087910,ENSMUSG00000078794
ENSDARG00000036695,ENSMUSG00000023055
ENSDARG00000058461,ENSMUSG00000034525
ENSDARG00000018178,ENSMUSG00000029171
ENSDARG00000043561,ENSMUSG00000021178
ENSDARG00000000760,ENSMUSG00000025470
ENSDARG00000027182,ENSMUSG00000026171
ENSDARG00000012072,ENSMUSG00000054894
ENSDARG00000035904,ENSMUSG00000032291
ENSDARG00000099291,ENSMUSG00000001247
ENSDARG00000018698,ENSMUSG00000032185
ENSDARG00000058535,ENSMUSG00000051314
ENSDARG00000058535,ENSMUSG00000019429
ENSDARG00000004297,ENSMUSG00000034168
ENSDARG00000005612,ENSMUSG00000032375
ENSDARG00000005612,ENSMUSG00000053040
ENSDARG00000076622,ENSMUSG00000022533
ENSDARG00000056862,ENSMUSG00000032534
ENSDARG00000044038,ENSMUSG00000075327
ENSDARG00000079782,ENSMUSG00000053093
ENSDARG00000009505,ENSMUSG00000016257
ENSDARG00000044011,ENSMUSG00000031258
ENSDARG00000045885,ENSMUSG00000033228
ENSDARG00000088036,ENSMUSG00000053080
ENSDARG00000073850,ENSMUSG00000022475
ENSDARG00000069538,ENSMUSG00000035666
ENSDARG00000097772,ENSMUSG00000034601
ENSDARG00000043976,ENSMUSG00000024360
ENSDARG00000070351,ENSMUSG00000001656
ENSDARG00000007097,ENSMUSG00000067071
ENSDARG00000043685,ENSMUSG00000026107
ENSDARG00000037777,ENSMUSG00000026201
ENSDARG00000036493,ENSMUSG00000031411
ENSDARG00000036493,ENSMUSG00000096508
ENSDARG00000036493,ENSMUSG00000054994
ENSDARG00000036493,ENSMUSG00000094004
ENSDARG00000036493,ENSMUSG00000067360
ENSDARG00000036493,ENSMUSG00000079432
ENSDARG00000036493,ENSMUSG00000033728
ENSDARG00000007369,ENSMUSG00000055799
ENSDARG00000071164,ENSMUSG00000079036
ENSDARG00000070348,ENSMUSG00000022484
ENSDARG00000070434,ENSMUSG00000034226
ENSDARG00000080019,ENSMUSG00000035898
ENSDARG00000039931,ENSMUSG00000028982
ENSDARG00000075057,ENSMUSG00000021023
ENSDARG00000059139,ENSMUSG00000071192
ENSDARG00000070346,ENSMUSG00000001657
ENSDARG00000077188,ENSMUSG00000054843
ENSDARG00000077652,ENSMUSG00000024973
ENSDARG00000077652,ENSMUSG00000060675
ENSDARG00000091996,ENSMUSG00000024682
ENSDARG00000010250,ENSMUSG00000003849
ENSDARG00000102184,ENSMUSG00000024294
ENSDARG00000061993,ENSMUSG00000042729
ENSDARG00000074184,ENSMUSG00000041444
ENSDARG00000012485,ENSMUSG00000027496
ENSDARG00000070338,ENSMUSG00000075394
ENSDARG00000028786,ENSMUSG00000036599
ENSDARG00000053571,ENSMUSG00000057134
ENSDARG00000070050,ENSMUSG00000027996
ENSDARG00000068256,ENSMUSG00000031568
ENSDARG00000071468,ENSMUSG00000034932
ENSDARG00000024717,ENSMUSG00000068877
ENSDARG00000024717,ENSMUSG00000068874
ENSDARG00000070343,ENSMUSG00000001661
ENSDARG00000017799,ENSMUSG00000022218
ENSDARG00000033382,ENSMUSG00000036586
ENSDARG00000074910,ENSMUSG00000027936
ENSDARG00000033345,ENSMUSG00000038070
ENSDARG00000079796,ENSMUSG00000037669
ENSDARG00000046127,ENSMUSG00000035824
ENSDARG00000034522,ENSMUSG00000032549
ENSDARG00000042660,ENSMUSG00000003039
ENSDARG00000043972,ENSMUSG00000021022
ENSDARG00000036967,ENSMUSG00000027333
ENSDARG00000043089,ENSMUSG00000025701
ENSDARG00000092809,ENSMUSG00000036139
ENSDARG00000043154,ENSMUSG00000033685
ENSDARG00000071709,ENSMUSG00000038976
ENSDARG00000019160,ENSMUSG00000013646
ENSDARG00000017821,ENSMUSG00000015627
ENSDARG00000020647,ENSMUSG00000038324
ENSDARG00000029832,ENSMUSG00000046959
ENSDARG00000101744,ENSMUSG00000040028
ENSDARG00000098831,ENSMUSG00000003809
ENSDARG00000044102,ENSMUSG00000028840
ENSDARG00000070352,ENSMUSG00000050328
ENSDARG00000091535,ENSMUSG00000058690
ENSDARG00000026796,ENSMUSG00000019828
ENSDARG00000021891,ENSMUSG00000028042
ENSDARG00000041915,ENSMUSG00000053963
ENSDARG00000024124,ENSMUSG00000038806
ENSDARG00000007715,ENSMUSG00000050217
ENSDARG00000079504,ENSMUSG00000029020
ENSDARG00000075139,ENSMUSG00000008855
ENSDARG00000062711,ENSMUSG00000049721
ENSDARG00000060149,ENSMUSG00000025085
ENSDARG00000075245,ENSMUSG00000042055
ENSDARG00000060016,ENSMUSG00000021488
ENSDARG00000070723,ENSMUSG00000000399
ENSDARG00000012407,ENSMUSG00000020346
ENSDARG00000052594,ENSMUSG00000017837
ENSDARG00000051902,ENSMUSG00000060098
ENSDARG00000035553,ENSMUSG00000047797
ENSDARG00000079369,ENSMUSG00000021054
ENSDARG00000115106,ENSMUSG00000068329
ENSDARG00000101900,ENSMUSG00000027433
ENSDARG00000095789,ENSMUSG00000042262
ENSDARG00000058154,ENSMUSG00000014198
ENSDARG00000043157,ENSMUSG00000030708
ENSDARG00000004115,ENSMUSG00000036620
ENSDARG00000098284,ENSMUSG00000048644
ENSDARG00000021372,ENSMUSG00000037573
ENSDARG00000007377,ENSMUSG00000011179
ENSDARG00000035514,ENSMUSG00000014725
ENSDARG00000062192,ENSMUSG00000042473
ENSDARG00000038618,ENSMUSG00000028607
ENSDARG00000027187,ENSMUSG00000030801
ENSDARG00000077431,ENSMUSG00000068284
ENSDARG00000074985,ENSMUSG00000065990
ENSDARG00000105052,ENSMUSG00000026368
ENSDARG00000001930,ENSMUSG00000043929
ENSDARG00000076280,ENSMUSG00000061718
ENSDARG00000074690,ENSMUSG00000030402
ENSDARG00000074690,ENSMUSG00000020253
ENSDARG00000074690,ENSMUSG00000002228
ENSDARG00000101127,ENSMUSG00000031812
ENSDARG00000031269,ENSMUSG00000041528
ENSDARG00000053554,ENSMUSG00000027242
ENSDARG00000036293,ENSMUSG00000000884
ENSDARG00000058148,ENSMUSG00000014195
ENSDARG00000005972,ENSMUSG00000035620
ENSDARG00000102456,ENSMUSG00000026368
ENSDARG00000004227,ENSMUSG00000041741
ENSDARG00000052419,ENSMUSG00000034647
ENSDARG00000027131,ENSMUSG00000026188
ENSDARG00000097803,ENSMUSG00000047635
ENSDARG00000087828,ENSMUSG00000044453
ENSDARG00000069893,ENSMUSG00000057342
ENSDARG00000005394,ENSMUSG00000020661
ENSDARG00000006008,ENSMUSG00000022129
ENSDARG00000074469,ENSMUSG00000032593
ENSDARG00000043562,ENSMUSG00000022209
ENSDARG00000043562,ENSMUSG00000022947
ENSDARG00000004648,ENSMUSG00000051401
ENSDARG00000062330,ENSMUSG00000037270
ENSDARG00000077219,ENSMUSG00000026748
ENSDARG00000040959,ENSMUSG00000022827
ENSDARG00000075177,ENSMUSG00000022431
ENSDARG00000008395,ENSMUSG00000055334
ENSDARG00000022309,ENSMUSG00000054889
ENSDARG00000012986,ENSMUSG00000027259
ENSDARG00000074904,ENSMUSG00000017734
ENSDARG00000044136,ENSMUSG00000039318
ENSDARG00000069048,ENSMUSG00000000753
ENSDARG00000087752,ENSMUSG00000033596
ENSDARG00000099143,ENSMUSG00000015994
ENSDARG00000061684,ENSMUSG00000022404
ENSDARG00000017105,ENSMUSG00000030403
ENSDARG00000087640,ENSMUSG00000027455
ENSDARG00000045153,ENSMUSG00000032988
ENSDARG00000078425,ENSMUSG00000030934
ENSDARG00000037069,ENSMUSG00000034265
ENSDARG00000026907,ENSMUSG00000081534
ENSDARG00000062267,ENSMUSG00000038773
ENSDARG00000068088,ENSMUSG00000024682
ENSDARG00000027196,ENSMUSG00000033200
ENSDARG00000027196,ENSMUSG00000034039
ENSDARG00000027196,ENSMUSG00000024171
ENSDARG00000027196,ENSMUSG00000033825
ENSDARG00000027196,ENSMUSG00000024173
ENSDARG00000038166,ENSMUSG00000029679
ENSDARG00000029372,ENSMUSG00000004952
ENSDARG00000012422,ENSMUSG00000024330
ENSDARG00000045750,ENSMUSG00000063260
ENSDARG00000075192,ENSMUSG00000026775
ENSDARG00000069185,ENSMUSG00000016028
ENSDARG00000006468,ENSMUSG00000042351
ENSDARG00000017439,ENSMUSG00000058655
ENSDARG00000059812,ENSMUSG00000042557
ENSDARG00000069953,ENSMUSG00000028033
ENSDARG00000004111,ENSMUSG00000019768
ENSDARG00000103977,ENSMUSG00000033430
ENSDARG00000062508,ENSMUSG00000039714
ENSDARG00000017242,ENSMUSG00000042680
ENSDARG00000101461,ENSMUSG00000040212
ENSDARG00000058699,ENSMUSG00000026109
ENSDARG00000001452,ENSMUSG00000025473
ENSDARG00000089227,ENSMUSG00000044148
ENSDARG00000076487,ENSMUSG00000000673
ENSDARG00000015352,ENSMUSG00000022538
ENSDARG00000031383,ENSMUSG00000022357
ENSDARG00000090625,ENSMUSG00000003190
ENSDARG00000059212,ENSMUSG00000003662
ENSDARG00000076923,ENSMUSG00000040606
ENSDARG00000075340,ENSMUSG00000018160
ENSDARG00000075083,ENSMUSG00000022672
ENSDARG00000012829,ENSMUSG00000024887
ENSDARG00000012369,ENSMUSG00000025921
ENSDARG00000018485,ENSMUSG00000052914
ENSDARG00000018485,ENSMUSG00000082932
ENSDARG00000018485,ENSMUSG00000081225
ENSDARG00000018485,ENSMUSG00000066097
ENSDARG00000018485,ENSMUSG00000081362
ENSDARG00000018485,ENSMUSG00000052520
ENSDARG00000071196,ENSMUSG00000037060
ENSDARG00000071196,ENSMUSG00000045954
ENSDARG00000056572,ENSMUSG00000048978
ENSDARG00000094324,ENSMUSG00000024909
ENSDARG00000069698,ENSMUSG00000056215
ENSDARG00000028973,ENSMUSG00000028845
ENSDARG00000040048,ENSMUSG00000096914
ENSDARG00000061047,ENSMUSG00000032131
ENSDARG00000115205,ENSMUSG00000030359
ENSDARG00000115205,ENSMUSG00000059908
ENSDARG00000115205,ENSMUSG00000108022
ENSDARG00000115205,ENSMUSG00000030131
ENSDARG00000115205,ENSMUSG00000047228
ENSDARG00000056491,ENSMUSG00000040167
ENSDARG00000008383,ENSMUSG00000029621
ENSDARG00000042620,ENSMUSG00000033318
ENSDARG00000042620,ENSMUSG00000092360
ENSDARG00000042620,ENSMUSG00000001665
ENSDARG00000042620,ENSMUSG00000001663
ENSDARG00000042620,ENSMUSG00000025069
ENSDARG00000038424,ENSMUSG00000073418
ENSDARG00000077532,ENSMUSG00000056536
ENSDARG00000037361,ENSMUSG00000079111
ENSDARG00000074697,ENSMUSG00000015094
ENSDARG00000038012,ENSMUSG00000054161
ENSDARG00000038012,ENSMUSG00000022408
ENSDARG00000042590,ENSMUSG00000029594
ENSDARG00000010059,ENSMUSG00000038855
ENSDARG00000075700,ENSMUSG00000034552
ENSDARG00000035918,ENSMUSG00000020547
ENSDARG00000068193,ENSMUSG00000022537
ENSDARG00000017329,ENSMUSG00000020990
ENSDARG00000012789,ENSMUSG00000021118
ENSDARG00000055295,ENSMUSG00000048796
ENSDARG00000044134,ENSMUSG00000026618
ENSDARG00000036164,ENSMUSG00000010755
ENSDARG00000055676,ENSMUSG00000061759
ENSDARG00000019881,ENSMUSG00000023175
ENSDARG00000101697,ENSMUSG00000079679
ENSDARG00000059049,ENSMUSG00000014542
ENSDARG00000014690,ENSMUSG00000098559
ENSDARG00000014690,ENSMUSG00000031320
ENSDARG00000015385,ENSMUSG00000005510
ENSDARG00000037879,ENSMUSG00000029570
ENSDARG00000102101,ENSMUSG00000109179
ENSDARG00000015088,ENSMUSG00000004460
ENSDARG00000043720,ENSMUSG00000000028
ENSDARG00000061213,ENSMUSG00000030727
ENSDARG00000102234,ENSMUSG00000091813
ENSDARG00000102234,ENSMUSG00000058019
ENSDARG00000102234,ENSMUSG00000056973
ENSDARG00000102234,ENSMUSG00000078964
ENSDARG00000102234,ENSMUSG00000057400
ENSDARG00000102234,ENSMUSG00000057074
ENSDARG00000102234,ENSMUSG00000074156
ENSDARG00000102234,ENSMUSG00000060560
ENSDARG00000042112,ENSMUSG00000034785
ENSDARG00000036764,ENSMUSG00000027944
ENSDARG00000054301,ENSMUSG00000073775
ENSDARG00000009901,ENSMUSG00000031170
ENSDARG00000079199,ENSMUSG00000057751
ENSDARG00000021172,ENSMUSG00000052914
ENSDARG00000021172,ENSMUSG00000082932
ENSDARG00000021172,ENSMUSG00000081225
ENSDARG00000021172,ENSMUSG00000066097
ENSDARG00000021172,ENSMUSG00000081362
ENSDARG00000021172,ENSMUSG00000052520
ENSDARG00000110008,ENSMUSG00000059878
ENSDARG00000070769,ENSMUSG00000020950
ENSDARG00000070769,ENSMUSG00000089922
ENSDARG00000070954,ENSMUSG00000050100
ENSDARG00000063062,ENSMUSG00000038538
ENSDARG00000020814,ENSMUSG00000096316
ENSDARG00000020814,ENSMUSG00000032463
ENSDARG00000069451,ENSMUSG00000049908
ENSDARG00000067608,ENSMUSG00000014243
ENSDARG00000013628,ENSMUSG00000019818
ENSDARG00000022518,ENSMUSG00000027674
ENSDARG00000003695,ENSMUSG00000008892
ENSDARG00000027063,ENSMUSG00000029622
ENSDARG00000055976,ENSMUSG00000026189
ENSDARG00000070955,ENSMUSG00000040148
ENSDARG00000035198,ENSMUSG00000091387
ENSDARG00000075867,ENSMUSG00000042292
ENSDARG00000099524,ENSMUSG00000022707
ENSDARG00000074071,ENSMUSG00000020381
ENSDARG00000074858,ENSMUSG00000027367
ENSDARG00000042535,ENSMUSG00000031972
ENSDARG00000062305,ENSMUSG00000032890
ENSDARG00000095634,ENSMUSG00000049709
ENSDARG00000079672,ENSMUSG00000038563
ENSDARG00000069142,ENSMUSG00000031960
ENSDARG00000034293,ENSMUSG00000021109
ENSDARG00000034473,ENSMUSG00000036565
ENSDARG00000015790,ENSMUSG00000032412
ENSDARG00000041569,ENSMUSG00000091813
ENSDARG00000041569,ENSMUSG00000058019
ENSDARG00000041569,ENSMUSG00000056973
ENSDARG00000041569,ENSMUSG00000078964
ENSDARG00000041569,ENSMUSG00000057400
ENSDARG00000041569,ENSMUSG00000057074
ENSDARG00000041569,ENSMUSG00000074156
ENSDARG00000041569,ENSMUSG00000060560
ENSDARG00000095968,ENSMUSG00000031483
ENSDARG00000062390,ENSMUSG00000063838
ENSDARG00000037286,ENSMUSG00000051375
ENSDARG00000016427,ENSMUSG00000035455
ENSDARG00000101622,ENSMUSG00000046756
ENSDARG00000042956,ENSMUSG00000052914
ENSDARG00000042956,ENSMUSG00000082932
ENSDARG00000042956,ENSMUSG00000081225
ENSDARG00000042956,ENSMUSG00000066097
ENSDARG00000042956,ENSMUSG00000081362
ENSDARG00000042956,ENSMUSG00000052520
ENSDARG00000003189,ENSMUSG00000026229
ENSDARG00000010051,ENSMUSG00000005262
ENSDARG00000034173,ENSMUSG00000026778
ENSDARG00000009018,ENSMUSG00000103766
ENSDARG00000009018,ENSMUSG00000104445
ENSDARG00000000857,ENSMUSG00000053436
ENSDARG00000076532,ENSMUSG00000026238
ENSDARG00000009209,ENSMUSG00000060681
ENSDARG00000018260,ENSMUSG00000008999
ENSDARG00000040455,ENSMUSG00000026111
ENSDARG00000079291,ENSMUSG00000022469
ENSDARG00000004251,ENSMUSG00000021707
ENSDARG00000075014,ENSMUSG00000015837
ENSDARG00000040065,ENSMUSG00000057123
ENSDARG00000037871,ENSMUSG00000029578
ENSDARG00000074842,ENSMUSG00000029560
ENSDARG00000088423,ENSMUSG00000049709
ENSDARG00000060471,ENSMUSG00000032226
ENSDARG00000079931,ENSMUSG00000031993
ENSDARG00000013000,ENSMUSG00000053825
ENSDARG00000045089,ENSMUSG00000037942
ENSDARG00000045089,ENSMUSG00000026542
ENSDARG00000045089,ENSMUSG00000079180
ENSDARG00000045089,ENSMUSG00000026531
ENSDARG00000006474,ENSMUSG00000038570
ENSDARG00000018716,ENSMUSG00000034731
ENSDARG00000022650,ENSMUSG00000052914
ENSDARG00000022650,ENSMUSG00000082932
ENSDARG00000022650,ENSMUSG00000081225
ENSDARG00000022650,ENSMUSG00000066097
ENSDARG00000022650,ENSMUSG00000081362
ENSDARG00000022650,ENSMUSG00000052520
ENSDARG00000036645,ENSMUSG00000035469
ENSDARG00000090301,ENSMUSG00000043411
ENSDARG00000027933,ENSMUSG00000034762
ENSDARG00000086523,ENSMUSG00000031483
ENSDARG00000029569,ENSMUSG00000114046
ENSDARG00000029569,ENSMUSG00000021113
ENSDARG00000005104,ENSMUSG00000020451
ENSDARG00000077096,ENSMUSG00000045326
ENSDARG00000079352,ENSMUSG00000024260
ENSDARG00000078759,ENSMUSG00000051278
ENSDARG00000078759,ENSMUSG00000079593
ENSDARG00000078759,ENSMUSG00000055555
ENSDARG00000078759,ENSMUSG00000043535
ENSDARG00000005371,ENSMUSG00000019905
ENSDARG00000004169,ENSMUSG00000028832
ENSDARG00000010553,ENSMUSG00000048497
ENSDARG00000010553,ENSMUSG00000061273
ENSDARG00000037070,ENSMUSG00000004945
ENSDARG00000007413,ENSMUSG00000033237
ENSDARG00000111633,ENSMUSG00000068329
ENSDARG00000078417,ENSMUSG00000017417
ENSDARG00000076290,ENSMUSG00000003814
ENSDARG00000017311,ENSMUSG00000027883
ENSDARG00000069139,ENSMUSG00000022935
ENSDARG00000015144,ENSMUSG00000037833
ENSDARG00000030573,ENSMUSG00000036639
ENSDARG00000077810,ENSMUSG00000051582
ENSDARG00000077810,ENSMUSG00000036990
ENSDARG00000093381,ENSMUSG00000025787
ENSDARG00000062129,ENSMUSG00000029070
ENSDARG00000056196,ENSMUSG00000027690
ENSDARG00000039273,ENSMUSG00000021186
ENSDARG00000003213,ENSMUSG00000063273
ENSDARG00000015611,ENSMUSG00000049907
ENSDARG00000075025,ENSMUSG00000039128
ENSDARG00000002533,ENSMUSG00000018500
ENSDARG00000062085,ENSMUSG00000034371
ENSDARG00000068846,ENSMUSG00000015474
ENSDARG00000091762,ENSMUSG00000060862
ENSDARG00000006242,ENSMUSG00000117310
ENSDARG00000006242,ENSMUSG00000026064
ENSDARG00000006607,ENSMUSG00000072875
ENSDARG00000099732,ENSMUSG00000025089
ENSDARG00000089766,ENSMUSG00000041014
ENSDARG00000069249,ENSMUSG00000049659
ENSDARG00000061549,ENSMUSG00000044167
ENSDARG00000091616,ENSMUSG00000030069
ENSDARG00000008192,ENSMUSG00000033610
ENSDARG00000023858,ENSMUSG00000034083
ENSDARG00000075368,ENSMUSG00000029557
ENSDARG00000041538,ENSMUSG00000040269
ENSDARG00000092162,ENSMUSG00000037053
ENSDARG00000092162,ENSMUSG00000078452
ENSDARG00000092162,ENSMUSG00000006611
ENSDARG00000092162,ENSMUSG00000054005
ENSDARG00000092162,ENSMUSG00000053219
ENSDARG00000092162,ENSMUSG00000079685
ENSDARG00000092162,ENSMUSG00000040987
ENSDARG00000042784,ENSMUSG00000037660
ENSDARG00000094470,ENSMUSG00000075704
ENSDARG00000056218,ENSMUSG00000027692
ENSDARG00000010962,ENSMUSG00000002732
ENSDARG00000101713,ENSMUSG00000070304
ENSDARG00000070721,ENSMUSG00000022479
ENSDARG00000078381,ENSMUSG00000021188
ENSDARG00000075923,ENSMUSG00000075704
ENSDARG00000012929,ENSMUSG00000026427
ENSDARG00000013150,ENSMUSG00000024422
ENSDARG00000030775,ENSMUSG00000051412
ENSDARG00000016233,ENSMUSG00000028236
ENSDARG00000041363,ENSMUSG00000028447
ENSDARG00000039493,ENSMUSG00000002728
ENSDARG00000028086,ENSMUSG00000075327
ENSDARG00000079308,ENSMUSG00000060519
ENSDARG00000061355,ENSMUSG00000039215
ENSDARG00000061355,ENSMUSG00000029813
ENSDARG00000061355,ENSMUSG00000068536
ENSDARG00000061355,ENSMUSG00000029811
ENSDARG00000098461,ENSMUSG00000027863
ENSDARG00000063701,ENSMUSG00000039087
ENSDARG00000103926,ENSMUSG00000026925
ENSDARG00000015709,ENSMUSG00000027195
ENSDARG00000020258,ENSMUSG00000009079
ENSDARG00000009472,ENSMUSG00000027080
ENSDARG00000045023,ENSMUSG00000062252
ENSDARG00000012718,ENSMUSG00000037159
ENSDARG00000074153,ENSMUSG00000033214
ENSDARG00000089404,ENSMUSG00000013353
ENSDARG00000014302,ENSMUSG00000004031
ENSDARG00000079074,ENSMUSG00000035615
ENSDARG00000008867,ENSMUSG00000052681
ENSDARG00000102185,ENSMUSG00000036422
ENSDARG00000067996,ENSMUSG00000032312
ENSDARG00000031422,ENSMUSG00000039323
ENSDARG00000079217,ENSMUSG00000035919
ENSDARG00000055592,ENSMUSG00000026509
ENSDARG00000031560,ENSMUSG00000004865
ENSDARG00000079446,ENSMUSG00000055865
ENSDARG00000097193,ENSMUSG00000056185
ENSDARG00000087538,ENSMUSG00000018395
ENSDARG00000100133,ENSMUSG00000022025
ENSDARG00000040064,ENSMUSG00000028093
ENSDARG00000100317,ENSMUSG00000021037
ENSDARG00000002947,ENSMUSG00000028127
ENSDARG00000012013,ENSMUSG00000042501
ENSDARG00000058202,ENSMUSG00000027222
ENSDARG00000033140,ENSMUSG00000022472
ENSDARG00000040513,ENSMUSG00000033200
ENSDARG00000040513,ENSMUSG00000034039
ENSDARG00000040513,ENSMUSG00000024171
ENSDARG00000040513,ENSMUSG00000033825
ENSDARG00000040513,ENSMUSG00000024173
ENSDARG00000044526,ENSMUSG00000016179
ENSDARG00000090788,ENSMUSG00000031256
ENSDARG00000056499,ENSMUSG00000028972
ENSDARG00000011113,ENSMUSG00000066279
ENSDARG00000005359,ENSMUSG00000022110
ENSDARG00000062834,ENSMUSG00000066839
ENSDARG00000008450,ENSMUSG00000015354
ENSDARG00000025348,ENSMUSG00000026185
ENSDARG00000013976,ENSMUSG00000015702
ENSDARG00000013976,ENSMUSG00000021950
ENSDARG00000062633,ENSMUSG00000064115
ENSDARG00000040111,ENSMUSG00000038861
ENSDARG00000070080,ENSMUSG00000027799
ENSDARG00000087446,ENSMUSG00000039533
ENSDARG00000063573,ENSMUSG00000041236
ENSDARG00000012818,ENSMUSG00000046707
