Gene stable ID,Human gene stable ID
ENSDARG00000030723,ENSG00000285218
ENSDARG00000030723,ENSG00000013297
ENSDARG00000087226,ENSG00000170852
ENSDARG00000057997,ENSG00000144747
ENSDARG00000001127,ENSG00000091664
ENSDARG00000069752,ENSG00000166165
ENSDARG00000079723,ENSG00000100354
ENSDARG00000023852,ENSG00000130520
ENSDARG00000089873,ENSG00000180008
ENSDARG00000089873,ENSG00000171150
ENSDARG00000054025,ENSG00000120068
ENSDARG00000010155,ENSG00000136754
ENSDARG00000002897,ENSG00000151689
ENSDARG00000032005,ENSG00000139537
ENSDARG00000055349,ENSG00000165495
ENSDARG00000100293,ENSG00000213214
ENSDARG00000099850,ENSG00000120645
ENSDARG00000058229,ENSG00000162390
ENSDARG00000026926,ENSG00000149489
ENSDARG00000090982,ENSG00000070214
ENSDARG00000069681,ENSG00000156374
ENSDARG00000007217,ENSG00000120314
ENSDARG00000057751,ENSG00000114853
ENSDARG00000042270,ENSG00000100299
ENSDARG00000028943,ENSG00000132613
ENSDARG00000008454,ENSG00000260836
ENSDARG00000008454,ENSG00000214575
ENSDARG00000061590,ENSG00000158966
ENSDARG00000001999,ENSG00000140873
ENSDARG00000044766,ENSG00000158411
ENSDARG00000099049,ENSG00000025039
ENSDARG00000099049,ENSG00000116954
ENSDARG00000055903,ENSG00000007392
ENSDARG00000005210,ENSG00000106789
ENSDARG00000044549,ENSG00000160298
ENSDARG00000022280,ENSG00000204256
ENSDARG00000043130,ENSG00000134250
ENSDARG00000054259,ENSG00000135372
ENSDARG00000069421,ENSG00000164284
ENSDARG00000063180,ENSG00000088538
ENSDARG00000087100,ENSG00000196358
ENSDARG00000098766,ENSG00000173599
ENSDARG00000007186,ENSG00000117751
ENSDARG00000011862,ENSG00000148798
ENSDARG00000017910,ENSG00000148459
ENSDARG00000090543,ENSG00000149483
ENSDARG00000002731,ENSG00000169439
ENSDARG00000052045,ENSG00000099998
ENSDARG00000087996,ENSG00000100836
ENSDARG00000087996,ENSG00000258643
ENSDARG00000004774,ENSG00000134987
ENSDARG00000039400,ENSG00000171453
ENSDARG00000030307,ENSG00000132622
ENSDARG00000070833,ENSG00000205659
ENSDARG00000102443,ENSG00000162105
ENSDARG00000076283,ENSG00000100028
ENSDARG00000074381,ENSG00000152767
ENSDARG00000011727,ENSG00000108641
ENSDARG00000076094,ENSG00000168427
ENSDARG00000069329,ENSG00000165606
ENSDARG00000058996,ENSG00000166250
ENSDARG00000058996,ENSG00000107738
ENSDARG00000058996,ENSG00000154721
ENSDARG00000058996,ENSG00000169550
ENSDARG00000035290,ENSG00000064218
ENSDARG00000099642,ENSG00000043093
ENSDARG00000012694,ENSG00000125730
ENSDARG00000055389,ENSG00000159140
ENSDARG00000080000,ENSG00000100075
ENSDARG00000057239,ENSG00000139287
ENSDARG00000019507,ENSG00000100297
ENSDARG00000053559,ENSG00000140391
ENSDARG00000009087,ENSG00000019582
ENSDARG00000051879,ENSG00000006071
ENSDARG00000008480,ENSG00000166166
ENSDARG00000091584,ENSG00000117322
ENSDARG00000020956,ENSG00000100889
ENSDARG00000036036,ENSG00000110492
ENSDARG00000057060,ENSG00000171928
ENSDARG00000057060,ENSG00000259024
ENSDARG00000057060,ENSG00000175106
ENSDARG00000098825,ENSG00000179115
ENSDARG00000031757,ENSG00000167608
ENSDARG00000094973,ENSG00000002745
ENSDARG00000030614,ENSG00000067715
ENSDARG00000000830,ENSG00000100726
ENSDARG00000041372,ENSG00000165118
ENSDARG00000070801,ENSG00000198836
ENSDARG00000101669,ENSG00000179387
ENSDARG00000006553,ENSG00000126458
ENSDARG00000100258,ENSG00000162897
ENSDARG00000033440,ENSG00000164024
ENSDARG00000074779,ENSG00000116127
ENSDARG00000028017,ENSG00000164938
ENSDARG00000103575,ENSG00000162897
ENSDARG00000017500,ENSG00000134318
ENSDARG00000112170,ENSG00000161594
ENSDARG00000007323,ENSG00000101421
ENSDARG00000053542,ENSG00000178695
ENSDARG00000074023,ENSG00000153250
ENSDARG00000069823,ENSG00000167525
ENSDARG00000100815,ENSG00000112081
ENSDARG00000039406,ENSG00000155066
ENSDARG00000059951,ENSG00000179598
ENSDARG00000028327,ENSG00000197045
ENSDARG00000094504,ENSG00000107679
ENSDARG00000008931,ENSG00000102032
ENSDARG00000015072,ENSG00000173253
ENSDARG00000101869,ENSG00000081026
ENSDARG00000089000,ENSG00000146399
ENSDARG00000075149,ENSG00000103174
ENSDARG00000056784,ENSG00000160224
ENSDARG00000014098,ENSG00000118762
ENSDARG00000018441,ENSG00000173706
ENSDARG00000061747,ENSG00000147113
ENSDARG00000020448,ENSG00000182551
ENSDARG00000042643,ENSG00000172461
ENSDARG00000053544,ENSG00000164070
ENSDARG00000097766,ENSG00000153029
ENSDARG00000056559,ENSG00000122674
ENSDARG00000056559,ENSG00000146574
ENSDARG00000058990,ENSG00000102100
ENSDARG00000036295,ENSG00000155265
ENSDARG00000046090,ENSG00000278535
ENSDARG00000007195,ENSG00000164082
ENSDARG00000025397,ENSG00000112081
ENSDARG00000098529,ENSG00000175305
ENSDARG00000019572,ENSG00000178913
ENSDARG00000020311,ENSG00000100528
ENSDARG00000092890,ENSG00000197561
ENSDARG00000092890,ENSG00000196415
ENSDARG00000105177,ENSG00000129351
ENSDARG00000004870,ENSG00000080815
ENSDARG00000103747,ENSG00000105974
ENSDARG00000068232,ENSG00000139899
ENSDARG00000032630,ENSG00000183091
ENSDARG00000016404,ENSG00000185920
ENSDARG00000058865,ENSG00000167136
ENSDARG00000041991,ENSG00000114767
ENSDARG00000070019,ENSG00000270647
ENSDARG00000058733,ENSG00000139549
ENSDARG00000063054,ENSG00000251322
ENSDARG00000034600,ENSG00000134851
ENSDARG00000058964,ENSG00000130775
ENSDARG00000099353,ENSG00000004864
ENSDARG00000034222,ENSG00000118960
ENSDARG00000037559,ENSG00000182179
ENSDARG00000045639,ENSG00000162374
ENSDARG00000067605,ENSG00000105402
ENSDARG00000040123,ENSG00000169946
ENSDARG00000058147,ENSG00000147570
ENSDARG00000010154,ENSG00000165633
ENSDARG00000076174,ENSG00000109654
ENSDARG00000104188,ENSG00000105523
ENSDARG00000104188,ENSG00000133477
ENSDARG00000039577,ENSG00000120899
ENSDARG00000095859,ENSG00000185920
ENSDARG00000015905,ENSG00000099949
ENSDARG00000016093,ENSG00000151576
ENSDARG00000104836,ENSG00000101605
ENSDARG00000063255,ENSG00000151136
ENSDARG00000009735,ENSG00000204120
ENSDARG00000021193,ENSG00000110880
ENSDARG00000054906,ENSG00000188483
ENSDARG00000006782,ENSG00000139687
ENSDARG00000060510,ENSG00000158290
ENSDARG00000054755,ENSG00000132965
ENSDARG00000053896,ENSG00000170385
ENSDARG00000013063,ENSG00000198754
ENSDARG00000013063,ENSG00000083720
ENSDARG00000070394,ENSG00000159650
ENSDARG00000078785,ENSG00000134825
ENSDARG00000103697,ENSG00000172379
ENSDARG00000045658,ENSG00000174099
ENSDARG00000069208,ENSG00000079950
ENSDARG00000038668,ENSG00000183347
ENSDARG00000089131,ENSG00000188263
ENSDARG00000042641,ENSG00000001630
ENSDARG00000036159,ENSG00000174417
ENSDARG00000056780,ENSG00000084112
ENSDARG00000070654,ENSG00000139197
ENSDARG00000061692,ENSG00000250067
ENSDARG00000061692,ENSG00000258674
ENSDARG00000078676,ENSG00000124920
ENSDARG00000098965,ENSG00000162897
ENSDARG00000069378,ENSG00000102981
ENSDARG00000038909,ENSG00000174579
ENSDARG00000112016,ENSG00000135569
ENSDARG00000069441,ENSG00000139679
ENSDARG00000115277,ENSG00000135569
ENSDARG00000043818,ENSG00000177303
ENSDARG00000079104,ENSG00000147324
ENSDARG00000098209,ENSG00000170085
ENSDARG00000010244,ENSG00000163584
ENSDARG00000005122,ENSG00000174437
ENSDARG00000104018,ENSG00000105887
ENSDARG00000113793,ENSG00000135569
ENSDARG00000033760,ENSG00000185664
ENSDARG00000019250,ENSG00000183161
ENSDARG00000014626,ENSG00000064195
ENSDARG00000071872,ENSG00000102383
ENSDARG00000019709,ENSG00000116574
ENSDARG00000053155,ENSG00000214160
ENSDARG00000038785,ENSG00000285292
ENSDARG00000038785,ENSG00000033050
ENSDARG00000110650,ENSG00000135569
ENSDARG00000006044,ENSG00000111962
ENSDARG00000076439,ENSG00000149923
ENSDARG00000070681,ENSG00000184163
ENSDARG00000021225,ENSG00000163558
ENSDARG00000090607,ENSG00000095585
ENSDARG00000058690,ENSG00000143375
ENSDARG00000022466,ENSG00000171365
ENSDARG00000074393,ENSG00000035115
ENSDARG00000091801,ENSG00000166401
ENSDARG00000110973,ENSG00000171914
ENSDARG00000027129,ENSG00000150433
ENSDARG00000037484,ENSG00000170088
ENSDARG00000043307,ENSG00000128039
ENSDARG00000076609,ENSG00000205078
ENSDARG00000076609,ENSG00000171772
ENSDARG00000018623,ENSG00000085999
ENSDARG00000009899,ENSG00000161642
ENSDARG00000041982,ENSG00000049192
ENSDARG00000088332,ENSG00000052850
ENSDARG00000043816,ENSG00000070526
ENSDARG00000030913,ENSG00000132361
ENSDARG00000112794,ENSG00000135569
ENSDARG00000057108,ENSG00000253309
ENSDARG00000013329,ENSG00000136319
ENSDARG00000088891,ENSG00000213901
ENSDARG00000056695,ENSG00000173889
ENSDARG00000017193,ENSG00000130176
ENSDARG00000003109,ENSG00000159200
ENSDARG00000056617,ENSG00000156313
ENSDARG00000040553,ENSG00000109084
ENSDARG00000096306,ENSG00000132128
ENSDARG00000018106,ENSG00000070785
ENSDARG00000004724,ENSG00000204219
ENSDARG00000038000,ENSG00000088766
ENSDARG00000000568,ENSG00000105656
ENSDARG00000095890,ENSG00000130856
ENSDARG00000070161,ENSG00000049245
ENSDARG00000090969,ENSG00000139899
ENSDARG00000030933,ENSG00000141068
ENSDARG00000104639,ENSG00000100814
ENSDARG00000093089,ENSG00000166863
ENSDARG00000008912,ENSG00000118160
ENSDARG00000015971,ENSG00000107263
ENSDARG00000024465,ENSG00000096080
ENSDARG00000098437,ENSG00000162897
ENSDARG00000039052,ENSG00000157119
ENSDARG00000075821,ENSG00000164050
ENSDARG00000040556,ENSG00000109083
ENSDARG00000068761,ENSG00000166823
ENSDARG00000068761,ENSG00000188095
ENSDARG00000053569,ENSG00000134595
ENSDARG00000060115,ENSG00000175928
ENSDARG00000099445,ENSG00000154222
ENSDARG00000093022,ENSG00000115163
ENSDARG00000043740,ENSG00000140025
ENSDARG00000060025,ENSG00000165802
ENSDARG00000095830,ENSG00000166401
ENSDARG00000055538,ENSG00000105778
ENSDARG00000039051,ENSG00000010282
ENSDARG00000037000,ENSG00000134285
ENSDARG00000069114,ENSG00000110057
ENSDARG00000070903,ENSG00000105976
ENSDARG00000034757,ENSG00000104219
ENSDARG00000099137,ENSG00000090006
ENSDARG00000017425,ENSG00000226321
ENSDARG00000017425,ENSG00000126001
ENSDARG00000073786,ENSG00000164237
ENSDARG00000057143,ENSG00000120889
ENSDARG00000057143,ENSG00000139193
ENSDARG00000057143,ENSG00000173530
ENSDARG00000057143,ENSG00000186891
ENSDARG00000057143,ENSG00000111321
ENSDARG00000057143,ENSG00000104689
ENSDARG00000057143,ENSG00000173535
ENSDARG00000103114,ENSG00000185633
ENSDARG00000009401,ENSG00000038427
ENSDARG00000038185,ENSG00000285947
ENSDARG00000038185,ENSG00000259384
ENSDARG00000038185,ENSG00000213218
ENSDARG00000038185,ENSG00000204414
ENSDARG00000038185,ENSG00000136487
ENSDARG00000038185,ENSG00000136488
ENSDARG00000074703,ENSG00000142039
ENSDARG00000041140,ENSG00000134574
ENSDARG00000075758,ENSG00000166913
ENSDARG00000096073,ENSG00000065618
ENSDARG00000035607,ENSG00000176915
ENSDARG00000013687,ENSG00000160161
ENSDARG00000029112,ENSG00000164949
ENSDARG00000015156,ENSG00000163520
ENSDARG00000005315,ENSG00000149187
ENSDARG00000058158,ENSG00000147573
ENSDARG00000045399,ENSG00000150753
ENSDARG00000099345,ENSG00000221944
ENSDARG00000093021,ENSG00000143340
ENSDARG00000020427,ENSG00000144959
ENSDARG00000059028,ENSG00000100104
ENSDARG00000069116,ENSG00000134809
ENSDARG00000061948,ENSG00000114019
ENSDARG00000061852,ENSG00000116774
ENSDARG00000073773,ENSG00000129696
ENSDARG00000061940,ENSG00000164270
ENSDARG00000076804,ENSG00000167614
ENSDARG00000095268,ENSG00000174059
ENSDARG00000007892,ENSG00000071994
ENSDARG00000102956,ENSG00000008516
ENSDARG00000039605,ENSG00000151224
ENSDARG00000000779,ENSG00000092108
ENSDARG00000006040,ENSG00000119004
ENSDARG00000068870,ENSG00000112039
ENSDARG00000044899,ENSG00000163444
ENSDARG00000018181,ENSG00000177692
ENSDARG00000003527,ENSG00000198042
ENSDARG00000075297,ENSG00000072756
ENSDARG00000036158,ENSG00000120526
ENSDARG00000077058,ENSG00000197561
ENSDARG00000077058,ENSG00000196415
ENSDARG00000044972,ENSG00000185825
ENSDARG00000036684,ENSG00000267855
ENSDARG00000036684,ENSG00000167774
ENSDARG00000014994,ENSG00000112592
ENSDARG00000071560,ENSG00000108813
ENSDARG00000012496,ENSG00000180929
ENSDARG00000098612,ENSG00000181072
ENSDARG00000076013,ENSG00000173212
ENSDARG00000037188,ENSG00000117748
ENSDARG00000045398,ENSG00000124275
ENSDARG00000103907,ENSG00000129810
ENSDARG00000045929,ENSG00000180304
ENSDARG00000012397,ENSG00000112319
ENSDARG00000017673,ENSG00000139910
ENSDARG00000044692,ENSG00000104626
ENSDARG00000019503,ENSG00000168101
ENSDARG00000019503,ENSG00000198585
ENSDARG00000057105,ENSG00000073536
ENSDARG00000015918,ENSG00000150768
ENSDARG00000055115,ENSG00000047579
ENSDARG00000070991,ENSG00000115648
ENSDARG00000059826,ENSG00000095713
ENSDARG00000008439,ENSG00000130638
ENSDARG00000069780,ENSG00000129317
ENSDARG00000057263,ENSG00000166401
ENSDARG00000069271,ENSG00000123444
ENSDARG00000101890,ENSG00000162897
ENSDARG00000074599,ENSG00000114541
ENSDARG00000014828,ENSG00000185513
ENSDARG00000014828,ENSG00000277611
ENSDARG00000014828,ENSG00000288000
ENSDARG00000009693,ENSG00000131899
ENSDARG00000078546,ENSG00000134905
ENSDARG00000016477,ENSG00000156976
ENSDARG00000043466,ENSG00000171303
ENSDARG00000097947,ENSG00000166823
ENSDARG00000097947,ENSG00000188095
ENSDARG00000058557,ENSG00000095752
ENSDARG00000035990,ENSG00000179862
ENSDARG00000090386,ENSG00000117877
ENSDARG00000030687,ENSG00000044446
ENSDARG00000078108,ENSG00000115325
ENSDARG00000076730,ENSG00000134207
ENSDARG00000099118,ENSG00000167632
ENSDARG00000041323,ENSG00000172346
ENSDARG00000017321,ENSG00000128052
ENSDARG00000034420,ENSG00000159387
ENSDARG00000069484,ENSG00000136848
ENSDARG00000057414,ENSG00000167085
ENSDARG00000002494,ENSG00000115221
ENSDARG00000102024,ENSG00000176108
ENSDARG00000061757,ENSG00000152061
ENSDARG00000077009,ENSG00000128815
ENSDARG00000043722,ENSG00000158516
ENSDARG00000096888,ENSG00000166401
ENSDARG00000075859,ENSG00000126217
ENSDARG00000079543,ENSG00000147647
ENSDARG00000059406,ENSG00000132155
ENSDARG00000007385,ENSG00000135624
ENSDARG00000027851,ENSG00000163617
ENSDARG00000027529,ENSG00000100292
ENSDARG00000033259,ENSG00000144535
ENSDARG00000025977,ENSG00000108578
ENSDARG00000103953,ENSG00000184634
ENSDARG00000086933,ENSG00000116783
ENSDARG00000086933,ENSG00000259030
ENSDARG00000070831,ENSG00000131378
ENSDARG00000077167,ENSG00000197696
ENSDARG00000003984,ENSG00000198862
ENSDARG00000063157,ENSG00000008735
ENSDARG00000062517,ENSG00000197245
ENSDARG00000097080,ENSG00000169347
ENSDARG00000059948,ENSG00000125430
ENSDARG00000059948,ENSG00000153976
ENSDARG00000059948,ENSG00000164100
ENSDARG00000098924,ENSG00000178691
ENSDARG00000061770,ENSG00000119688
ENSDARG00000018907,ENSG00000083168
ENSDARG00000044436,ENSG00000162302
ENSDARG00000053370,ENSG00000104131
ENSDARG00000030347,ENSG00000166823
ENSDARG00000030347,ENSG00000188095
ENSDARG00000031770,ENSG00000136504
ENSDARG00000087804,ENSG00000120889
ENSDARG00000087804,ENSG00000139193
ENSDARG00000087804,ENSG00000173530
ENSDARG00000087804,ENSG00000186891
ENSDARG00000087804,ENSG00000120949
ENSDARG00000087804,ENSG00000157873
ENSDARG00000087804,ENSG00000111321
ENSDARG00000087804,ENSG00000028137
ENSDARG00000087804,ENSG00000104689
ENSDARG00000087804,ENSG00000215788
ENSDARG00000087804,ENSG00000173535
ENSDARG00000087804,ENSG00000186827
ENSDARG00000087804,ENSG00000141655
ENSDARG00000078790,ENSG00000165383
ENSDARG00000100222,ENSG00000152818
ENSDARG00000036438,ENSG00000167792
ENSDARG00000045628,ENSG00000109113
ENSDARG00000003750,ENSG00000178921
ENSDARG00000033610,ENSG00000185681
ENSDARG00000087369,ENSG00000135315
ENSDARG00000061798,ENSG00000159314
ENSDARG00000005112,ENSG00000079112
ENSDARG00000017078,ENSG00000166823
ENSDARG00000017078,ENSG00000188095
ENSDARG00000024967,ENSG00000221829
ENSDARG00000019392,ENSG00000173757
ENSDARG00000019392,ENSG00000126561
ENSDARG00000044420,ENSG00000205981
ENSDARG00000093460,ENSG00000203737
ENSDARG00000035563,ENSG00000183779
ENSDARG00000027584,ENSG00000137561
ENSDARG00000087403,ENSG00000181847
ENSDARG00000087403,ENSG00000204475
ENSDARG00000087403,ENSG00000073008
ENSDARG00000087403,ENSG00000170545
ENSDARG00000008235,ENSG00000164597
ENSDARG00000038805,ENSG00000185808
ENSDARG00000055078,ENSG00000143942
ENSDARG00000054588,ENSG00000111775
ENSDARG00000027657,ENSG00000147571
ENSDARG00000031506,ENSG00000119686
ENSDARG00000007737,ENSG00000203995
ENSDARG00000007737,ENSG00000162378
ENSDARG00000031985,ENSG00000119383
ENSDARG00000103754,ENSG00000066279
ENSDARG00000057218,ENSG00000121749
ENSDARG00000025076,ENSG00000152939
ENSDARG00000077044,ENSG00000144746
ENSDARG00000061413,ENSG00000107651
ENSDARG00000045275,ENSG00000197705
ENSDARG00000099915,ENSG00000175591
ENSDARG00000058212,ENSG00000267978
ENSDARG00000058212,ENSG00000123584
ENSDARG00000058212,ENSG00000147381
ENSDARG00000058212,ENSG00000198934
ENSDARG00000058212,ENSG00000197172
ENSDARG00000058212,ENSG00000221867
ENSDARG00000058212,ENSG00000102316
ENSDARG00000058212,ENSG00000185247
ENSDARG00000058212,ENSG00000177383
ENSDARG00000058212,ENSG00000182636
ENSDARG00000058212,ENSG00000186675
ENSDARG00000058212,ENSG00000165509
ENSDARG00000058212,ENSG00000214107
ENSDARG00000058212,ENSG00000179222
ENSDARG00000058212,ENSG00000154545
ENSDARG00000058212,ENSG00000187243
ENSDARG00000058212,ENSG00000189023
ENSDARG00000058212,ENSG00000188408
ENSDARG00000058212,ENSG00000232030
ENSDARG00000058212,ENSG00000176746
ENSDARG00000058212,ENSG00000198681
ENSDARG00000058212,ENSG00000067445
ENSDARG00000058212,ENSG00000187601
ENSDARG00000058212,ENSG00000177689
ENSDARG00000058212,ENSG00000124260
ENSDARG00000058212,ENSG00000156009
ENSDARG00000058212,ENSG00000182798
ENSDARG00000058212,ENSG00000120289
ENSDARG00000058212,ENSG00000099399
ENSDARG00000058212,ENSG00000046774
ENSDARG00000058212,ENSG00000155495
ENSDARG00000058212,ENSG00000198798
ENSDARG00000058212,ENSG00000213401
ENSDARG00000058212,ENSG00000183305
ENSDARG00000058212,ENSG00000268606
ENSDARG00000058212,ENSG00000254585
ENSDARG00000069012,ENSG00000234829
ENSDARG00000069012,ENSG00000120242
ENSDARG00000069012,ENSG00000188379
ENSDARG00000069012,ENSG00000171855
ENSDARG00000069012,ENSG00000186803
ENSDARG00000069012,ENSG00000147885
ENSDARG00000069012,ENSG00000236637
ENSDARG00000069012,ENSG00000147873
ENSDARG00000069012,ENSG00000120235
ENSDARG00000069012,ENSG00000228083
ENSDARG00000069012,ENSG00000214042
ENSDARG00000069012,ENSG00000147896
ENSDARG00000069012,ENSG00000184995
ENSDARG00000069012,ENSG00000137080
ENSDARG00000069012,ENSG00000177047
ENSDARG00000069012,ENSG00000233816
ENSDARG00000069012,ENSG00000197919
ENSDARG00000018266,ENSG00000100714
ENSDARG00000010519,ENSG00000049246
ENSDARG00000013128,ENSG00000152256
ENSDARG00000068191,ENSG00000129910
ENSDARG00000060303,ENSG00000144290
ENSDARG00000079281,ENSG00000107140
ENSDARG00000104927,ENSG00000175591
ENSDARG00000099371,ENSG00000161544
ENSDARG00000038186,ENSG00000278023
ENSDARG00000010400,ENSG00000093167
ENSDARG00000012915,ENSG00000104823
ENSDARG00000052148,ENSG00000095303
ENSDARG00000078083,ENSG00000140691
ENSDARG00000025972,ENSG00000232119
ENSDARG00000025972,ENSG00000101898
ENSDARG00000035649,ENSG00000158008
ENSDARG00000012432,ENSG00000077458
ENSDARG00000017174,ENSG00000115844
ENSDARG00000062897,ENSG00000173273
ENSDARG00000011618,ENSG00000155850
ENSDARG00000009218,ENSG00000247626
ENSDARG00000034423,ENSG00000173267
ENSDARG00000100965,ENSG00000183495
ENSDARG00000031388,ENSG00000175203
ENSDARG00000104425,ENSG00000175591
ENSDARG00000087476,ENSG00000139899
ENSDARG00000035546,ENSG00000243789
ENSDARG00000073824,ENSG00000058335
ENSDARG00000036811,ENSG00000214706
ENSDARG00000017634,ENSG00000116703
ENSDARG00000077396,ENSG00000185561
ENSDARG00000020405,ENSG00000105402
ENSDARG00000042946,ENSG00000134709
ENSDARG00000044484,ENSG00000094880
ENSDARG00000055974,ENSG00000137364
ENSDARG00000023840,ENSG00000123836
ENSDARG00000035598,ENSG00000110880
ENSDARG00000015240,ENSG00000008086
ENSDARG00000013168,ENSG00000184916
ENSDARG00000013168,ENSG00000204301
ENSDARG00000076574,ENSG00000171049
ENSDARG00000076574,ENSG00000187474
ENSDARG00000076574,ENSG00000142511
ENSDARG00000076574,ENSG00000171051
ENSDARG00000005670,ENSG00000180138
ENSDARG00000004592,ENSG00000172209
ENSDARG00000099724,ENSG00000054967
ENSDARG00000002217,ENSG00000153130
ENSDARG00000053876,ENSG00000167487
ENSDARG00000016607,ENSG00000121310
ENSDARG00000055129,ENSG00000198355
ENSDARG00000039181,ENSG00000083067
ENSDARG00000019418,ENSG00000123700
ENSDARG00000045928,ENSG00000041357
ENSDARG00000052165,ENSG00000106852
ENSDARG00000008140,ENSG00000169282
ENSDARG00000018738,ENSG00000086827
ENSDARG00000028396,ENSG00000096060
ENSDARG00000038123,ENSG00000101335
ENSDARG00000003899,ENSG00000184307
ENSDARG00000097302,ENSG00000182521
ENSDARG00000044491,ENSG00000112984
ENSDARG00000045039,ENSG00000153822
ENSDARG00000004392,ENSG00000120889
ENSDARG00000004392,ENSG00000139193
ENSDARG00000004392,ENSG00000173530
ENSDARG00000004392,ENSG00000186891
ENSDARG00000004392,ENSG00000120949
ENSDARG00000004392,ENSG00000157873
ENSDARG00000004392,ENSG00000111321
ENSDARG00000004392,ENSG00000104689
ENSDARG00000004392,ENSG00000215788
ENSDARG00000004392,ENSG00000173535
ENSDARG00000004392,ENSG00000186827
ENSDARG00000004392,ENSG00000141655
ENSDARG00000028012,ENSG00000137364
ENSDARG00000103106,ENSG00000167632
